0	5.496891589380993
0	5.459376759765201
0	5.418571381133325
0	5.379207496963229
0	5.339769160519562
0	5.328935796202408
0	5.318097408391795
0	5.285913303510616
0	5.253689467075119
0	5.254388278377693
0	5.255087072583156
0	5.256365894486643
0	5.257644658795226
0	5.305762602220185
0	5.3537872467525585
0	5.448642443923562
0	5.543005139575193
0	5.5990269658377345
0	5.654829390916327
0	5.699094846836656
0	5.743203761985906
0	5.734065929848955
0	5.724921106561562
0	5.725818481463767
0	5.726715789660544
0	5.718565668035038
0	5.710410088081453
0	5.703083194909514
0	5.695751973594189
0	5.697369211590309
0	5.6989862403593605
0	5.712993698570189
0	5.726985171643326
0	4.672675905663898
0	4.649212532876099
0	4.645862224222221
0	4.645759560195909
0	4.651616493083423
0	4.6574972267084895
0	5.40685363232942
0	5.686733965266107
0	5.552901208072288
0	5.6024136896125185
0	5.858064232025499
0	5.849646489893969
0	5.856517708662451
0	5.86339959077581
0	6.163294465204091
